# limitingfactor 
# par/laplace carray-stencil 1000 examples/laplace/data/pls-400x400.ppm out.ppm +RTS -qg -N8
# 
1	2.9708	2.933	2.981
2	1.7123	1.702	1.733
3	1.304	1.26	1.337
4	1.2316	1.15	1.3
5	1.1127	1.07	1.176
6	1.0574	1.035	1.07
7	1.1245	1.094	1.139
8	1.1723	1.15	1.283

1	1.734	1.654	1.744
2	1.1005	0.922	1.553
3	0.6831	0.658	0.704
4	0.728	0.644	0.786
5	0.7183	0.697	0.732
6	0.6791	0.654	0.702
7	0.6699	0.654	0.684
8	0.757	0.747	0.767
