1	1.7299	1.673	1.745
2	1.1198	0.923	1.554
3	0.6865	0.663	0.703
4	0.7205	0.634	0.838
5	0.731	0.705	0.772
6	0.6783	0.659	0.7
7	0.6785	0.663	0.694
8	0.7664	0.746	0.818
