# limitingfactor
# par/mmult -solver carray-replicate -random 1024 1024 -random 1024 1024 +RTS -qg -N8
1	4.6418	4.629	4.662
2	2.3663	2.339	2.4
3	1.6068	1.603	1.616
4	1.2239	1.216	1.231
5	0.9861	0.974	1.014
6	0.8335	0.821	0.854
7	0.7202	0.708	0.751
8	0.6382	0.623	0.67
