# limitingfactor
# par/fft s 128 +RTS -N8
1	8.7579	8.652	8.836
2	4.7662	4.701	4.862
3	3.4151	3.368	3.444
4	2.7945	2.697	2.903
5	2.4023	2.354	2.487
6	2.17	2.116	2.201
7	2.0248	1.984	2.088
8	2.127	2.079	2.298
