# 400x400 matrix, 1000 iterations
1	62.5935	62.473	62.942
2	31.7706	31.546	33.395
4	16.2814	16.181	16.346
6	11.7805	11.731	11.835
8	9.3528	9.299	9.4
10	13.2945	12.937	13.409
12	10.2005	10.067	10.294
14	10.0098	9.997	10.022
16	9.9642	9.915	9.994
