# limitingfactor 
# par/laplace carray-stencil 1000 examples/laplace/data/pls-400x400.ppm out.ppm +RTS -qg -N8
# 
1	2.9708	2.933	2.981
2	1.7123	1.702	1.733
3	1.304	1.26	1.337
4	1.2316	1.15	1.3
5	1.1127	1.07	1.176
6	1.0574	1.035	1.07
7	1.1245	1.094	1.139
8	1.1723	1.15	1.283
